tt0000955,1,A Man with Three Wives,US,\N,\N,\N,0
tt0000955,3,Manden med de tre Koner,DK,\N,imdbDisplay,\N,0
tt0000957,1,Le mariage forcé,FR,\N,\N,\N,0
tt0000957,3,Max gifter sig,DK,\N,imdbDisplay,\N,0
tt0000959,1,Melilla y el Gurugu,ES,\N,\N,\N,0
tt0000960,2,The Mended Lute,US,\N,\N,\N,0
tt0000961,1,The Message,US,\N,\N,\N,0
tt0000963,1,A Mexican's Gratitude,US,\N,\N,\N,0
tt0000965,1,Midnight Disturbance,US,\N,\N,\N,0
tt0000966,2,Sonho de uma Noite de Verão,BR,\N,imdbDisplay,\N,0
tt0000966,6,Sonhos de uma Noite de Verão,BR,\N,imdbDisplay,\N,0
tt0000968,1,Mistaken Identity,GB,\N,\N,\N,0
tt0000969,2,Les Misérables,US,\N,imdbDisplay,\N,0
tt0000969,4,Les Misérables,\N,\N,original,\N,1
tt0000969,6,Nyomorultak,HU,\N,imdbDisplay,\N,0
tt0000969,8,Nedznicy,PL,\N,\N,\N,0
tt0000970,2,The Life of Moliere,US,\N,imdbDisplay,\N,0
tt0000970,4,Molière,DK,\N,imdbDisplay,\N,0
tt0000971,1,Le Moulin maudit,FR,\N,\N,\N,0
tt0000971,3,Le Moulin maudit,\N,\N,original,\N,1
tt0000971,5,Het sprookje van den vervloekten molen,NL,\N,imdbDisplay,\N,0
tt0000974,1,Mr. Jones Has a Card Party,US,\N,\N,\N,0
tt0000975,2,Jones' Burglar,US,\N,alternative,\N,0
tt0000976,1,"Mrs. Jones' Lover; or, 'I Want My Hat'",US,\N,\N,\N,0
tt0000976,3,"Mrs. Jones' Lover; or, 'I Want My Hat'",\N,\N,original,\N,1
tt0000976,5,Amante da Senhora Jones,BR,\N,imdbDisplay,\N,0
tt0000978,1,Napoleon og hans lille Trompetist,DK,\N,\N,\N,0
tt0000979,2,The Life of Napoleon (Part Two),US,\N,alternative,\N,0
tt0000979,4,"Napoleon, the Man of Destiny",US,\N,\N,\N,0
tt0000980,1,A Narrow Escape from Lynching,GB,\N,\N,\N,0
tt0000982,1,The New Servant,GB,\N,\N,\N,0
tt0000984,1,Niños en la alameda,MX,\N,\N,\N,0
tt0000986,3,Nursing a Viper,US,\N,\N,\N,0
tt0000987,2,Quand les diables font des siennes,FR,\N,\N,\N,0
tt0000987,4,How Brother Cook was Taught a Lesson,XWW,en,\N,\N,0
tt0000987,6,Naar Djævle er paa Spil,\N,\N,original,\N,1
tt0000988,1,Den nærsynede guvernante,\N,\N,original,\N,1
tt0000988,3,Den nærsynede guvernante,DK,\N,\N,\N,0
tt0000990,1,Twist Olivér,HU,\N,imdbDisplay,\N,0
tt0000990,3,Oliver Twist,\N,\N,original,\N,1
tt0000991,1,Custer's Last Stand,US,\N,alternative,\N,0
tt0000991,3,On the Little Big Horn or Custer's Last Stand,US,\N,\N,\N,0
tt0000993,1,One Busy Hour,US,\N,\N,\N,0
tt0000995,1,One Touch of Nature,US,\N,\N,\N,0
tt0000997,1,The Open Gate,US,\N,\N,\N,0
tt0000998,1,Othello,US,\N,\N,\N,0
tt0000998,3,Otelló,HU,\N,imdbDisplay,\N,0
tt0000998,5,Othello,DK,\N,\N,\N,0
tt0000998,7,Otello de Moor van Venetie,NL,\N,\N,informal literal title,0
tt0000998,9,Othello,FI,\N,imdbDisplay,\N,0
tt0000999,2,Paul Wang's Destiny,US,\N,imdbDisplay,\N,0
tt0000999,4,Paul Wangs skæbne,\N,\N,original,\N,1
tt0001000,2,The Peachbasket Hat,\N,\N,original,\N,1
tt0001001,1,"Pippa Passes; or, The Song of Conscience",\N,\N,original,\N,1
tt0001001,3,"Pippa Passes; or, The Song of Conscience",US,\N,\N,\N,0
tt0001002,1,The Politician's Love Story,\N,\N,original,\N,1
tt0001004,1,Le portrait de Mireille,\N,\N,original,\N,1
tt0001004,3,Le portrait de Mireille,FR,\N,\N,\N,0
tt0001005,1,Pranks,US,\N,\N,\N,0
tt0001007,1,La primera y segunda casetas,ES,\N,\N,\N,0
tt0001008,2,Koldus és királyfi,HU,\N,imdbDisplay,\N,0
tt0001008,4,El príncipe y el mendigo,VE,\N,\N,\N,0
tt0001009,4,The Smoke Fairy,US,\N,\N,short title,0
tt0001011,1,Den prøjsiske Spion,DK,\N,imdbDisplay,\N,0
tt0001011,3,The Prussian Spy,US,\N,\N,\N,0
tt0001013,1,The Red Man's View,\N,\N,original,\N,1
tt0001014,2,The Renunciation,\N,\N,original,\N,1
tt0001015,1,The Restoration,US,\N,\N,\N,0
tt0001016,2,Resurrection,US,\N,\N,\N,0
tt0001017,1,Revolutionsbryllup,DK,\N,\N,\N,0
tt0001017,3,A Wedding During the French Revolution,US,\N,imdbDisplay,\N,0
tt0001018,2,Richelieu; or: The Conspiracy,US,\N,\N,\N,0
tt0001019,1,The Road Agents,US,\N,\N,\N,0
tt0001021,1,Robbing the Widowed and Fatherless,GB,\N,\N,\N,0
tt0001023,1,The Roue's Heart,US,\N,\N,\N,0
tt0001025,1,A Rural Elopement,US,\N,\N,\N,0
tt0001027,1,The Sacrifice,US,\N,\N,\N,0
tt0001029,1,The Salvation Army Lass,US,\N,\N,\N,0
tt0001030,2,Saul and David,US,\N,\N,\N,0
tt0001030,4,Saul and David: The Biblical Story of the Shepherd Boy Who Became King of the Israelites,US,\N,\N,long title,0
tt0001032,1,The Sealed Room,\N,\N,original,\N,1
tt0001032,5,The Sealed Room,US,\N,\N,\N,0
tt0001034,1,Shanghaied,US,\N,\N,\N,0
tt0001036,1,Sherlock Holmes IV,DK,\N,\N,\N,0
tt0001038,1,Sherlock Holmes VI,DK,\N,\N,\N,0
tt0001040,1,A Sister's Love,US,\N,\N,short title,0
tt0001040,3,A Sister's Love: A Tale of the Franco-Prussian War,\N,\N,original,\N,1
tt0001042,1,The Sleepwalker,GB,\N,\N,\N,0
tt0001044,1,The Son's Return,\N,\N,original,\N,1
tt0001044,3,The Son's Return,US,\N,\N,\N,0
tt0001045,2,Le songe d'une nuit d'été,\N,\N,original,\N,1
tt0001045,4,Midsummer Night's Dream,\N,\N,\N,\N,0
tt0001047,1,The Spanish Girl,US,\N,\N,\N,0
tt0001048,2,The Special Licence,GB,\N,\N,\N,0
tt0001049,1,Gøngehøvdingen,DK,\N,\N,\N,0
tt0001049,3,Stormen paa København den 11. Februar 1659,DK,\N,alternative,\N,0
tt0001051,1,El sueño milagroso,ES,\N,\N,\N,0
tt0001051,3,Magical Dream,XWW,en,\N,literal English title,0
tt0001053,1,A Sweet Revenge,US,\N,\N,\N,0
tt0001055,1,A Tale of the West,US,\N,\N,\N,0
tt0001057,1,Ten Nights in a Barroom,US,\N,\N,\N,0
tt0001059,1,O Terremoto de Benavente,PT,\N,\N,\N,0
tt0001061,1,They Would Elope,US,\N,\N,\N,0
tt0001062,2,Those Awful Hats,\N,\N,original,\N,1
tt0001062,6,Te okropne kapelusze,PL,\N,imdbDisplay,\N,0
tt0001064,1,Through the Breakers,US,\N,\N,\N,0
tt0001065,2,Tis an Ill Wind That Blows No Good,\N,\N,original,\N,1
tt0001066,1,De to guldgravere,DK,\N,\N,\N,0
tt0001066,3,Kaksi kullankaivajaa,FI,\N,\N,\N,0
tt0001068,1,Toma caseta Z,ES,\N,\N,\N,0
tt0001070,1,Tragedia torera,ES,\N,\N,\N,0
tt0001072,1,En Fælde for Julemanden,DK,\N,imdbDisplay,\N,0
tt0001072,3,A Trap for Santa Claus,\N,\N,original,\N,1
tt0001072,5,A Trap for Santa Claus,US,\N,\N,\N,0
tt0001074,1,The Trick That Failed,US,\N,\N,\N,0
tt0001076,1,Trying to Get Arrested,US,\N,\N,\N,0
tt0001078,1,Two Memories,US,\N,\N,\N,0
tt0001080,1,Two of the Boys,GB,\N,\N,\N,0
tt0001082,1,Viernes de dolores,MX,\N,\N,\N,0
tt0001083,4,Instrumentmageren fra Cremona,DK,\N,imdbDisplay,\N,0
tt0001084,2,The Voice of the Violin,\N,\N,original,\N,1
tt0001085,1,"Wanted, a Child",US,\N,\N,\N,0
tt0001087,1,Washington Under the American Flag,US,\N,\N,\N,0
tt0001089,1,We Must Do Our Best,US,\N,\N,\N,0
tt0001091,1,What Drink Did,US,\N,\N,\N,0
tt0001093,1,When Thieves Fall Out,GB,\N,\N,\N,0
tt0001095,1,With Her Card,US,\N,\N,\N,0
tt0001097,1,A Woman's Vanity,GB,\N,\N,\N,0
tt0001099,1,A Wreath in Time,US,\N,\N,\N,0
tt0001101,1,Lincoln's Clemency,\N,\N,\N,\N,0
tt0001101,3,The Clemency of Abraham Lincoln,\N,\N,\N,\N,0
tt0001101,5,La clémence d'Abraham Lincoln,FR,\N,imdbDisplay,\N,0
tt0001103,1,An Affair of Hearts,US,\N,\N,\N,0
tt0001105,10,Afgrunden,DK,\N,\N,\N,0
tt0001105,12,Afgrunden,FI,sv,imdbDisplay,\N,0
tt0001105,14,Woman Always Pays,US,\N,\N,\N,0
tt0001105,16,Gøglerblod,DK,\N,working,\N,0
tt0001105,18,Avgrunden,SE,\N,imdbDisplay,\N,0
tt0001105,1,Afgrunden,\N,\N,original,\N,1
tt0001105,3,The Woman Always Pays,US,\N,\N,\N,0
tt0001105,5,The Abyss,\N,\N,\N,\N,0
tt0001105,7,A züllés útján,HU,\N,imdbDisplay,\N,0
tt0001105,9,Syvyys,FI,\N,alternative,\N,0
tt0001107,1,All on Account of the Milk,US,\N,\N,\N,0
tt0001109,1,L'aluminite,\N,\N,original,\N,1
tt0001109,3,L'aluminite,FR,\N,\N,\N,0
tt0001111,1,Ambrosius,DK,\N,\N,\N,0
tt0001112,2,Amleto,\N,\N,original,\N,1
tt0001112,4,Hamlet,DK,\N,imdbDisplay,\N,0
tt0001114,1,The Angel of the Studio,US,\N,\N,\N,0
tt0001116,1,Indbruddet hos Konsul Bjørn,DK,\N,\N,\N,0
tt0001117,1,Antony and Cleopatra,XWW,en,\N,\N,0
tt0001117,3,Cleopatra,DK,\N,imdbDisplay,\N,0
tt0001117,5,Cléopâtre,FR,\N,\N,\N,0
tt0001117,7,Antonius ja Kleopatra,FI,\N,imdbDisplay,\N,0
tt0001118,2,An Arcadian Maid,US,\N,\N,\N,0
tt0001119,1,Arms and the Woman,US,\N,\N,\N,0
tt0001120,2,As It Is in Life,US,\N,\N,\N,0
tt0001122,1,L'auberge rouge,\N,\N,original,\N,1
tt0001122,3,La locanda rossa,IT,\N,\N,\N,0
tt0001123,1,Away Out West,US,\N,\N,\N,0
tt0001125,1,The Bad Man's Last Deed,US,\N,\N,\N,0
tt0001127,1,Baixant de la font del Gat,ES,\N,\N,\N,0
tt0001129,1,Bankierens Datter,DK,\N,imdbDisplay,\N,0
tt0001129,3,The Banker's Daughters,\N,\N,original,\N,1
tt0001131,1,Behind the Scenes,GB,\N,\N,\N,0
tt0001133,1,The Blue Bird,GB,\N,\N,\N,0
tt0001134,2,Briton and Boer,\N,\N,original,\N,1
tt0001135,1,The Broken Doll,US,\N,\N,\N,0
tt0001137,1,Broncho Billy's Redemption,US,\N,\N,\N,0
tt0001139,1,Buffalo Bill's Wild West and Pawnee Bill's Far East,US,\N,\N,\N,0
tt0001141,1,The Butterfly,GB,\N,\N,\N,0
tt0001143,1,The Call to Arms,US,\N,\N,\N,0
tt0001145,1,Carceleras,ES,\N,\N,\N,0
tt0001145,3,Les prisonnières,FR,\N,\N,\N,0
tt0001147,1,O Centenário da Guerra Peninsular,PT,\N,\N,\N,0
tt0001149,1,The Child and the Fiddler,GB,\N,\N,\N,0
tt0001150,2,A Child of the Ghetto,US,\N,\N,\N,0
tt0001151,1,A Child's Faith,US,\N,\N,\N,0
tt0001153,1,A Child's Stratagem,US,\N,\N,\N,0
tt0001155,1,The Clerk's Downfall,GB,\N,\N,\N,0
tt0001157,1,The Common Enemy,US,\N,\N,\N,0
tt0001157,3,The Common Enemy,\N,\N,original,\N,1
tt0001159,1,The Connecticut Yankee,US,\N,\N,\N,0
tt0001160,2,The Baker Boy,\N,\N,\N,\N,0
tt0001160,4,"Conscience; or, The Baker Boy",US,\N,alternative,\N,0
tt0001162,1,Un corpus de sangre,ES,\N,\N,\N,0
tt0001164,1,The Coster's Wedding,GB,\N,\N,\N,0
tt0001166,1,The Courtship of Miles Standish,US,\N,\N,\N,0
tt0001168,1,A Cowboy's Mother-in-Law,US,\N,\N,\N,0
tt0001170,1,A Cowboy's Vindication,US,\N,\N,\N,0
tt0001172,1,Cretinetti e le donne,IT,\N,\N,\N,0
tt0001172,3,Lehman og Kvinderne,DK,\N,imdbDisplay,\N,0
tt0001173,2,Le crime du grand-père,FR,\N,\N,\N,0
tt0001173,4,Grandfather's Crime,GB,\N,\N,literal English title,0
tt0001174,1,Cyclone Pete's Matrimony,US,\N,\N,\N,0
tt0001175,2,Camille,XWW,en,\N,\N,0
tt0001175,4,Kameliadamen,DK,\N,imdbDisplay,\N,0
tt0001175,6,La dame aux camélias,FR,\N,\N,\N,0
tt0001176,1,The Dancing Girl of Butte,US,\N,\N,\N,0
tt0001178,1,The Deputy's Love Affair,US,\N,\N,\N,0
tt0001180,1,The Desperado,US,\N,\N,\N,0
tt0001182,1,A Dixie Mother,US,\N,\N,\N,0
tt0001184,1,Don Juan de Serrallonga,ES,\N,\N,\N,0
tt0001185,2,Dorian Grays Portræt,DK,\N,\N,\N,0
tt0001185,4,Dorian Gray porträtt,FI,sv,imdbDisplay,\N,0
tt0001186,2,Dorothy and the Scarecrow in Oz,\N,\N,original,\N,1
tt0001187,1,The Duke's Plan,US,\N,\N,\N,0
tt0001189,1,Den døde Rotte,DK,\N,\N,\N,0
tt0001191,1,Effecting a Cure,US,\N,\N,\N,0
tt0001193,1,Elektra,US,\N,\N,\N,0
tt0001194,2,Leikki lemmen kanssa,FI,\N,alternative,\N,0
tt0001194,4,En lek med kärleken,FI,sv,imdbDisplay,\N,0
tt0001195,1,Elverhøj,DK,\N,\N,\N,0
tt0001197,1,Os Filhos de Eduard IV,BR,\N,\N,\N,0
tt0001197,3,Les enfants d'Édouard,\N,\N,original,\N,1
tt0001198,1,The Engineer's Romance,US,\N,\N,\N,0
tt0001200,1,The Englishman and the Girl,US,\N,\N,\N,0
tt0001202,1,Examination Day at School,US,\N,\N,\N,0
tt0001204,1,La expiación,ES,\N,\N,\N,0
tt0001206,1,The Face at the Window,US,\N,\N,\N,0
tt0001208,1,The Farmer's Daughter,US,\N,\N,\N,0
tt0001210,1,A Fatal Picnic,US,\N,\N,\N,0
tt0001211,2,Faust,FR,\N,\N,\N,0
tt0001212,1,La fecha de Pepín,\N,\N,original,\N,1
tt0001212,3,El día d'en Pepet,ES,ca,\N,\N,0
tt0001214,1,La figlia di Jefte,IT,\N,\N,\N,0
tt0001214,3,La fille de Jephté,\N,\N,original,\N,1
tt0001215,1,La fine di Paganini,IT,\N,\N,\N,0
tt0001215,3,La fin de Paganini,\N,\N,original,\N,1
tt0001216,1,The Final Settlement,\N,\N,original,\N,1
tt0001216,3,The Final Settlement,US,\N,\N,\N,0
tt0001217,2,A Flash of Light,US,\N,\N,\N,0
tt0001218,1,Un alma reprobada,ES,\N,\N,\N,0
tt0001218,3,L'épée du spirite,\N,\N,original,\N,1
tt0001218,5,Nicholas el Tonto,ES,\N,alternative,\N,0
tt0001218,7,Le flegme britannique,FR,\N,\N,\N,0
tt0001219,2,Fleurs et perles,FR,\N,\N,\N,0
tt0001220,1,The Flower of the Ranch,US,\N,\N,\N,0
tt0001222,1,The Forest Ranger,US,\N,\N,\N,0
tt0001223,4,Frankenstein,\N,\N,original,\N,1
tt0001224,1,Potted Plays No. 3,GB,\N,\N,reissue title,0
tt0001224,3,The Freezing Mixture,GB,\N,\N,\N,0
tt0001226,1,From Tyranny to Liberty,US,\N,\N,\N,0
tt0001227,2,El fugitivo,ES,\N,imdbDisplay,\N,0
tt0001229,1,Et gensyn,DK,\N,\N,\N,0
tt0001231,1,The Girl and the Fugitive,US,\N,\N,\N,0
tt0001232,2,The Girl from Arizona,\N,\N,original,\N,1
tt0001233,1,The Girl on Triple X,US,\N,\N,\N,0
tt0001235,1,A Gold Necklace,\N,\N,original,\N,1
tt0001235,3,A Gold Necklace,US,\N,\N,\N,0
tt0001237,1,The Golden Supper,\N,\N,original,\N,1
tt0001237,3,Het gouden feestmaal,NL,\N,\N,complete title,0
tt0001239,1,Los guapos,ES,\N,\N,\N,0
tt0001239,3,Les gandins,FR,\N,\N,\N,0
tt0001241,1,Hamlet,GB,\N,\N,\N,0
tt0001243,1,Her Father's Pride,US,\N,\N,\N,0
tt0001243,3,Her Father's Pride,\N,\N,original,\N,1
tt0001245,1,Her Terrible Ordeal,US,\N,\N,\N,0
tt0001246,2,La hija del guardacostas,\N,\N,original,\N,1
tt0001246,4,La fille du garde-côte,FR,\N,\N,\N,0
tt0001248,1,Hans sidste Indbrud,DK,\N,imdbDisplay,\N,0
tt0001248,3,His Last Burglary,\N,\N,original,\N,1
tt0001249,2,His Last Dollar,\N,\N,original,\N,1
tt0001250,1,His Mother's Necklace,GB,\N,\N,\N,0
tt0001252,1,His Only Daughter,GB,\N,\N,\N,0
tt0001254,1,The Honor of His Family,US,\N,\N,\N,0
tt0001255,2,Le legs de l'oncle Slip,FR,\N,imdbDisplay,\N,0
tt0001256,1,The House with Closed Shutters,US,\N,\N,\N,0
tt0001256,3,The House with Closed Shutters,\N,\N,original,\N,1
tt0001257,1,The House of the Seven Gables,US,\N,\N,\N,0
tt0001258,2,The White Slave Trade,XWW,en,\N,\N,0
tt0001258,4,Leánykeresked?k,HU,\N,\N,\N,0
tt0001258,6,Den hvide slavehandel,\N,\N,original,\N,1
tt0001259,1,The Iconoclast,US,\N,\N,\N,0
tt0001261,1,Impersonating the Policeman Lodger,GB,\N,\N,\N,0
tt0001263,1,In Neighboring Kingdoms,US,\N,\N,\N,0
tt0001265,1,In the Border States,\N,\N,original,\N,1
tt0001265,5,En los estados fronterizos,ES,\N,imdbDisplay,\N,0
tt0001266,1,In the Hands of the Enemy,GB,\N,\N,\N,0
tt0001268,1,The Season of Buds,US,\N,\N,reissue title,0
tt0001268,3,In the Season of Buds,\N,\N,original,\N,1
tt0001269,2,An Indian Girl's Love,US,\N,\N,\N,0
tt0001270,1,An Indian Wife's Devotion,US,\N,\N,\N,0
tt0001270,3,Devoção da Esposa Índia,BR,\N,imdbDisplay,\N,0
tt0001272,1,Jake's Daughter,GB,\N,\N,\N,0
tt0001273,2,Sølvdaasen,\N,\N,original,\N,1
tt0001273,4,Sølvdaasen,DK,\N,\N,\N,0
tt0001275,1,Juggling on the Brain,GB,\N,\N,\N,0
tt0001277,1,Kapergasten,DK,\N,\N,\N,0
tt0001279,1,Kærlighed og selvmord,DK,\N,\N,\N,0
tt0001280,2,København ved Nat,\N,\N,original,\N,1
tt0001280,4,København ved Nat,DK,\N,\N,\N,0
tt0001281,1,The Lady and the Burglar,US,\N,\N,\N,0
tt0001283,1,The Last Deal,US,\N,\N,\N,0
tt0001284,2,The Lesson,US,\N,\N,\N,0
tt0001285,1,Forty Years in the Land of the Midian,US,\N,\N,second part title,0
tt0001285,3,Moses lif i lefvande bilder,SE,\N,imdbDisplay,\N,0
tt0001285,5,The Life of Moses,\N,\N,original,\N,1
tt0001285,7,The Plagues of Egypt,US,\N,\N,third part title,0
tt0001286,1,Little Angels of Luck,US,\N,\N,\N,0
tt0001288,1,The Little Prospector,US,\N,\N,\N,0
tt0001290,1,The Long Trail,US,\N,\N,\N,0
tt0001292,1,Love Among the Roses,US,\N,\N,\N,0
tt0001292,3,Love Among the Roses,\N,\N,original,\N,1
tt0001294,1,Love's C. Q. D.,US,\N,\N,\N,0
tt0001296,1,La lucha por la divisa,ES,\N,\N,\N,0
tt0001298,1,Miss Dorothy har Tandpine,DK,\N,imdbDisplay,\N,0
tt0001298,3,A Lucky Toothache,\N,\N,original,\N,1
tt0001300,1,A Mad Infatuation,GB,\N,\N,\N,0
tt0001302,1,La fille du Niagara,FR,\N,imdbDisplay,\N,0
tt0001302,3,The Maid of Niagara,US,\N,\N,\N,0
tt0001304,1,Mannequins,\N,\N,original,\N,1
tt0001305,1,La couverture du cheval,FR,\N,\N,\N,0
tt0001305,3,La manta del caballo,\N,\N,original,\N,1
tt0001306,2,Le marchand d'images,\N,\N,original,\N,1
tt0001307,1,The Marked Time-Table,US,\N,\N,\N,0
tt0001309,1,The Masher,US,\N,\N,\N,0
tt0001311,1,"Mazeppa, or the Wild Horse of Tartary",\N,\N,original,\N,1
tt0001311,3,"Mazeppa, or the Wild Horse of Tartary",US,\N,\N,\N,0
tt0001313,1,Et menneskeliv,DK,\N,\N,\N,0
tt0001314,2,Il mercante di Venezia,\N,\N,original,\N,1
tt0001314,4,"Shylock, ou le marchand de Venise",FR,\N,\N,\N,0
tt0001314,6,The Merchant of Venice,GB,\N,\N,\N,0
tt0001314,8,Der Kaufmann von Venedig,DE,\N,\N,\N,0
tt0001316,1,Messaline,FR,\N,\N,\N,0
tt0001316,3,The justice of Claudius,US,\N,\N,complete title,0
tt0001317,1,The Mexican's Faith,US,\N,\N,\N,0
tt0001318,2,Michael Strogoff,\N,\N,original,\N,1
tt0001318,4,Mihail Strogov,RS,\N,imdbDisplay,\N,0
tt0001320,1,Os Milagres de Nossa Senhora da Penha,BR,\N,\N,\N,0
tt0001321,2,Cowboymillionæren,DK,\N,imdbDisplay,\N,0
tt0001321,4,Fell Heir to a Million Dollars,US,\N,\N,copyright title,0
tt0001322,1,The Millionaire and the Ranch Girl,US,\N,\N,\N,0
tt0001324,1,The Missing Bridegroom,US,\N,\N,\N,0
tt0001326,3,The Modern Prodigal,US,\N,\N,\N,0
tt0001327,2,The Mohawk's Treasure,US,\N,\N,reissue title,0
tt0001327,4,A Mohawk's Way,\N,\N,original,\N,1
tt0001329,1,El moscardón,ES,\N,\N,\N,0
tt0001330,2,"A Mother's Devotion; or, The Firing of the Patchwork Quilt",\N,\N,original,\N,1
tt0001330,4,A Mother's Devotion,US,\N,\N,short title,0
tt0001332,1,Muggsy er en Helt,DK,\N,imdbDisplay,\N,0
tt0001332,3,Muggsy Becomes a Hero,\N,\N,original,\N,1
tt0001334,1,Never Again,US,\N,\N,\N,0
tt0001336,1,The New Stenographer,US,\N,\N,\N,0
tt0001337,2,The Newly Weds,US,\N,\N,review title,0
tt0001338,1,"Maiskaya noch, ili utoplennitsa",\N,\N,original,\N,1
tt0001340,1,The Oath and the Man,\N,\N,original,\N,1
tt0001340,3,The Oath and the Man,US,\N,\N,\N,0
tt0001341,2,Jarní sen starého mládence,\N,\N,original,\N,1
tt0001341,4,The Old Bachelor's Dream,\N,\N,\N,\N,0
tt0001343,1,The Old Soldier,GB,\N,\N,\N,0
tt0001345,1,On the Reef,US,\N,\N,\N,0
tt0001347,1,Ononko's Vow,US,\N,\N,\N,0
tt0001349,1,Our Darling,GB,\N,\N,\N,0
tt0001351,3,Over Silent Paths,US,\N,\N,\N,0
tt0001353,1,Paganini,FR,\N,\N,\N,0
tt0001355,1,Para domar la suegra,ES,\N,\N,\N,0
tt0001355,3,To Tame the Mother-in-Law,XWW,en,\N,literal English title,0
tt0001357,1,Patricia of the Plains,US,\N,\N,\N,0
tt0001358,2,Peder Tordenskjold,\N,\N,original,\N,1
tt0001358,4,Tordenskjold i Dynekilen,DK,\N,alternative,\N,0
tt0001360,1,The Phoenix,US,\N,\N,\N,0
tt0001362,1,A Plain Song,US,\N,\N,\N,0
tt0001364,1,El pobre Valbuena,ES,\N,\N,\N,0
tt0001366,1,Un portero modelo,\N,\N,original,\N,1
tt0001366,3,Un portier modèle,FR,\N,\N,\N,0
tt0001368,1,The Princess and the Peasant,US,\N,\N,\N,0
tt0001370,1,Rainha Depois de Morta Inês de Castro,PT,\N,\N,\N,0
tt0001371,2,Ramona,\N,\N,original,\N,1
tt0001371,4,Ramona,US,\N,\N,\N,0
tt0001372,2,The Ranch Girl's Legacy,US,\N,\N,\N,0
tt0001373,1,Ranch Life in the Great Southwest,\N,\N,original,\N,1
tt0001373,3,Ranch Life in the Great Southwest,US,\N,\N,\N,0
tt0001375,1,The Range Riders,US,\N,\N,\N,0
tt0001377,1,König Lear,DE,\N,\N,\N,0
tt0001377,3,Re Lear,IT,\N,\N,\N,0
tt0001378,1,King Lear,GB,\N,\N,\N,0
tt0001378,3,Re Lear,IT,\N,\N,\N,0
tt0001378,5,Re Lear,\N,\N,original,\N,1
tt0001379,1,A Record Hustle Through Foggy London,\N,\N,original,\N,1
tt0001379,3,Seeing London in One Hour,\N,\N,\N,\N,0
tt0001380,2,Regina von Emmeritz og Kong Gustav Adolph,DK,\N,imdbDisplay,\N,0
tt0001380,4,Regina von Emmeritz,SE,\N,\N,short title,0
tt0001381,2,Ein Rekrut von 64,DE,\N,\N,\N,0
tt0001381,4,Rekryytti vuodelta 1864,FI,\N,imdbDisplay,\N,0
tt0001382,1,Revolução de 5 de Outubro,PT,\N,\N,\N,0
tt0001384,1,A Rich Revenge: A Comedy of the California Oil Fields,US,\N,alternative,\N,0
tt0001384,3,A Rich Revenge,US,\N,\N,\N,0
tt0001386,1,Le roi des parfums,\N,\N,original,\N,1
tt0001386,3,Le roi des parfums,FR,\N,\N,\N,0
tt0001388,1,Rose o' Salem Town,\N,\N,original,\N,1
tt0001388,3,Rose o' Salem Town,US,\N,\N,\N,0
tt0001388,5,De roos van Salem,NL,nl,\N,complete title,0
tt0001390,1,A Salutary Lesson,US,\N,\N,\N,0
tt0001392,1,Segunda carrera automovilista 'Peña-Rhin' (Mataró-Argentona),ES,\N,\N,\N,0
tt0001394,1,The Sheriff's Sacrifice,US,\N,\N,\N,0
tt0001396,1,Jævne Folk,DK,\N,imdbDisplay,\N,0
tt0001396,3,Simple Charity,US,\N,\N,\N,0
tt0001398,1,Skarpretterens Søn,\N,\N,original,\N,1
tt0001398,3,The Son of the Executioner,US,\N,\N,\N,0
tt0001400,1,Elskovsfløjten,DK,\N,imdbDisplay,\N,0
tt0001400,3,The Song of the Wildwood Flute,US,\N,\N,\N,0
tt0001402,1,The Stricken Home,GB,\N,\N,\N,0
tt0001404,1,A Summer Flirtation,US,\N,\N,\N,0
tt0001405,2,A Summer Idyll,US,\N,\N,\N,0
tt0001406,1,En Sommertragedie,DK,\N,imdbDisplay,\N,0
tt0001406,3,A Summer Tragedy,\N,\N,original,\N,1
tt0001408,1,Take Me Out to the Ball Game,US,\N,\N,\N,0
tt0001409,2,Taming Wild Animals,US,\N,\N,\N,0
tt0001410,1,Taming a Husband,US,\N,\N,\N,0
tt0001412,1,The Tenderfoot Messenger,US,\N,\N,\N,0
tt0001414,1,That Chink at Golden Gulch,US,\N,\N,\N,0
tt0001416,1,The Thread of Destiny,US,\N,\N,\N,0
tt0001416,3,Aftenklokkerne,DK,\N,imdbDisplay,\N,0
tt0001417,1,Through Fire to Fortune,GB,\N,\N,\N,0
tt0001418,2,Tommy Gets His Sister Married,US,\N,\N,\N,0
tt0001419,1,The Tout's Remembrance,US,\N,\N,\N,0
tt0001420,2,A Tragedy of the Olden Times,GB,\N,\N,\N,0
tt0001420,4,A Story of the Olden Times,\N,\N,\N,\N,0
tt0001421,2,"Un tragico amore di Monna Lisa, la Gioconda",IT,\N,\N,\N,0
tt0001421,4,Mona Lisas kärleksäfventyr,FI,sv,imdbDisplay,\N,0
tt0001421,6,Le tragique amour de Mona Lisa,FR,\N,\N,\N,0
tt0001423,1,A Woman's Treachery,GB,\N,\N,\N,0
tt0001423,3,A Treacherous Woman,\N,\N,\N,\N,0
tt0001424,2,Enfeites com Flores Selvagens,BR,\N,imdbDisplay,\N,0
tt0001425,1,True to His Duty,GB,\N,\N,\N,0
tt0001427,1,The Twisted Trail,\N,\N,original,\N,1
tt0001427,3,The Twisted Trail,US,\N,\N,\N,0
